RawPath,Sample Name,source_name
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531219_181102_snm3C_C4_AD008_indexed_contacts.txt.gz,GSM3531219,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531220_181102_snm3C_C4_AD010_indexed_contacts.txt.gz,GSM3531220,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531221_181102_snm3C_C4_AD012_indexed_contacts.txt.gz,GSM3531221,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531222_181102_snm3C_C5_AD007_indexed_contacts.txt.gz,GSM3531222,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531223_181102_snm3C_C5_AD008_indexed_contacts.txt.gz,GSM3531223,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531224_181102_snm3C_C5_AD010_indexed_contacts.txt.gz,GSM3531224,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531225_181102_snm3C_C5_AD012_indexed_contacts.txt.gz,GSM3531225,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531226_181102_snm3C_C6_AD007_indexed_contacts.txt.gz,GSM3531226,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531227_181102_snm3C_C6_AD008_indexed_contacts.txt.gz,GSM3531227,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531228_181102_snm3C_C6_AD010_indexed_contacts.txt.gz,GSM3531228,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531229_181102_snm3C_C6_AD012_indexed_contacts.txt.gz,GSM3531229,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531230_181102_snm3C_D4_AD007_indexed_contacts.txt.gz,GSM3531230,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531231_181102_snm3C_D4_AD008_indexed_contacts.txt.gz,GSM3531231,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531232_181102_snm3C_D4_AD010_indexed_contacts.txt.gz,GSM3531232,Mouse Embryonic Stem Cell Line E14
